Input,lbl,slevel,MAPKpp,MI,p4a,p4b,p4m,p4n
0.15142857142857144,model,StotOE,0.9779210873368659,2.371775058069798,0.003,6.5,-47.5,495
0.1716326530612245,model,StotOE,0.9622215477380984,1.65448589575912,0.003,6.5,-47.5,495
0.19183673469387755,model,StotOE,0.9452265816981728,1.0985807919223471,0.003,6.5,-47.5,495
0.2120408163265306,model,StotOE,0.9277033447468205,0.6528344840493504,0.003,6.5,-47.5,495
0.23224489795918368,model,StotOE,0.9101127545116513,0.2922851411310708,0.003,6.5,-47.5,495
0.2524489795918367,model,StotOE,0.8927377157362228,-0.0034271129724943953,0.003,6.5,-47.5,495
0.2726530612244898,model,StotOE,0.8757533613820074,-0.2477323395380648,0.003,6.5,-47.5,495
0.29285714285714287,model,StotOE,0.8592674726281563,-0.45014017085682617,0.003,6.5,-47.5,495
0.3130612244897959,model,StotOE,0.8433447336544155,-0.6177738304145127,0.003,6.5,-47.5,495
0.333265306122449,model,StotOE,0.8280218188362153,-0.7577318486816609,0.003,6.5,-47.5,495
0.35346938775510206,model,StotOE,0.813317070116595,-0.8735178190765157,0.003,6.5,-47.5,495
0.3736734693877551,model,StotOE,0.7992368704448451,-0.9689007258975507,0.003,6.5,-47.5,495
0.39387755102040817,model,StotOE,0.7857799393916348,-1.0479905935897298,0.003,6.5,-47.5,495
0.4140816326530612,model,StotOE,0.7729402903418064,-1.1125023732263604,0.003,6.5,-47.5,495
0.4342857142857143,model,StotOE,0.760709309442445,-1.164631092756674,0.003,6.5,-47.5,495
0.45448979591836736,model,StotOE,0.7490772418235937,-0.5644322593901256,0.003,6.5,-47.5,495
0.4746938775510204,model,StotOE,0.7380343449228993,-1.238812520993313,0.003,6.5,-47.5,495
0.49489795918367346,model,StotOE,0.7275716458840736,-1.263932082430355,0.003,6.5,-47.5,495
0.5151020408163265,model,StotOE,0.7176817216334074,-1.2825060411086475,0.003,6.5,-47.5,495
0.5353061224489796,model,StotOE,0.7083592442657177,-1.2941575866530086,0.003,6.5,-47.5,495
0.5555102040816327,model,StotOE,0.6996015400906181,-1.3000028481296508,0.003,6.5,-47.5,495
0.5757142857142857,model,StotOE,0.691409139615235,-1.3010065115810192,0.003,6.5,-47.5,495
0.5959183673469388,model,StotOE,0.6837863676127338,-1.2963176034252764,0.003,6.5,-47.5,495
0.6161224489795918,model,StotOE,0.6767420084187102,-1.286963017451991,0.003,6.5,-47.5,495
0.6363265306122449,model,StotOE,0.6702900836020678,-1.2719119930045963,0.003,6.5,-47.5,495
0.656530612244898,model,StotOE,0.6644507720296141,-0.9219695129335073,0.003,6.5,-47.5,495
0.676734693877551,model,StotOE,0.6592515598648055,-1.222398153771868,0.003,6.5,-47.5,495
0.6969387755102041,model,StotOE,0.6547285008945187,-1.1851241352851325,0.003,6.5,-47.5,495
0.7171428571428571,model,StotOE,0.6509278562516515,-1.1364493078444313,0.003,6.5,-47.5,495
